Ad,Adres,Telefon,E-posta,Web Sitesi,Google Maps Link
GREEN SALADS SYMBOL AVM,"Ovacık, 41140 Başiskele/Kocaeli",(0262) 502 30 22,,N/A,https://www.google.com/maps/place/Reisin+Sofras%C4%B1/data=!4m7!3m6!1s0x14cb4544691c23ed:0xd3ce7052d5c1dfe5!8m2!3d40.7451678!4d29.9581341!16s%2Fg%2F11b7q6v3m3!19sChIJ7SMcaURFyxQR5d_B1VJwztM?authuser=0&hl=tr&rclk=1
Garniture Cafe Restaurant Patisserie,"Fethiye Caddesi No:45 Tarihi Osmanlı Hamamı Karşısı, 41200 İzmit/Kocaeli",(0262) 322 52 00,,http://www.garniture.com.tr/,https://www.google.com/maps/place/Ta%C5%9Fk%C3%B6pr%C3%BC+Restaurant+Kafe/data=!4m7!3m6!1s0x14cb43be86595d7f:0xbedf00374637c84b!8m2!3d40.6420701!4d29.9417073!16s%2Fg%2F11p0z9k9k1!19sChIJf11Zhr5DyxQRS8g3RjcA374?authuser=0&hl=tr&rclk=1
Colombia Coffee İzmit,"Körfez, Berk Sk. Dolphin Center AVM D:1/35, 41040 İzmit/Kocaeli",0532 475 50 41,,N/A,https://www.google.com/maps/place/GREEN+SALADS+SYMBOL+AVM/data=!4m7!3m6!1s0x14cb51c82f18b449:0xa5a58cc9d97c4734!8m2!3d40.7586859!4d29.9794421!16s%2Fg%2F11h7kswmy6!19sChIJSbQYL8hRyxQRNEd82cmMpaU?authuser=0&hl=tr&rclk=1
Naila Cafe&Bistro,"Sanayi, Liman Cd. No:70, 41100 İzmit/Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/Garniture+Cafe+Restaurant+Patisserie/data=!4m7!3m6!1s0x14cb4580439ef93f:0xc3b99b418cae87a3!8m2!3d40.7653356!4d29.9257476!16s%2Fg%2F113fkdc5t!19sChIJP_meQ4BFyxQRo4eujEGbucM?authuser=0&hl=tr&rclk=1
Pati Kafe,"Kemalpaşa, Şahabettin Bilgisu Cd. No:133/a, 41200 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Colombia+Coffee+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4f4744f78957:0x4b11e7e50fe9ca36!8m2!3d40.7640739!4d29.9395416!16s%2Fg%2F11tnl_d6fx!19sChIJV4n3REdPyxQRNsrpD-XnEUs?authuser=0&hl=tr&rclk=1
Heef,"Körfez Mah. Sanayi Cad, Berk Sk., 41000 İzmit/Kocaeli",,,N/A,https://www.google.com/maps/place/Naila+Cafe%26Bistro/data=!4m7!3m6!1s0x14cb445899d4689d:0x7b198d7e6d5bd3ab!8m2!3d40.7167135!4d29.9270896!16s%2Fg%2F11fyx9vl_q!19sChIJnWjUmVhEyxQRq9NbbX6NGXs?authuser=0&hl=tr&rclk=1
Kirazdere Restoran,"Servetiye Cami Köyü, Yuvacık Yakacık, Baraj Sonu 8.km, 41090 Başiskele/Kocaeli",0539 646 11 88,,https://www.kirazdere.com/,https://www.google.com/maps/place/Pati+Kafe/data=!4m7!3m6!1s0x14cb4583db79f42f:0x315f0cdabbc6ec4f!8m2!3d40.7619721!4d29.9240366!16s%2Fg%2F11dxlbmyts!19sChIJL_R524NFyxQRT-zGu9oMXzE?authuser=0&hl=tr&rclk=1
Sahil Kafe,"Seymen, Liman Cd. No:5, 41245 Başiskele/Kocaeli",0533 574 30 72,,N/A,https://www.google.com/maps/place/Heef/data=!4m7!3m6!1s0x14cb4fd157d391b1:0x950f950e9dc39ae5!8m2!3d40.7641142!4d29.9405081!16s%2Fg%2F11r2jd25v3!19sChIJsZHTV9FPyxQR5ZrDnQ6VD5U?authuser=0&hl=tr&rclk=1
Saklı Vadi Yuvacık,"Baraj Kapakları Altı, 41340 Başiskele/Kocaeli",0551 130 02 22,,http://saklivadiyuvacik.com/,https://www.google.com/maps/place/Kirazdere+Restoran/data=!4m7!3m6!1s0x14cb42ee32ffdb15:0xcbdde1651b31014f!8m2!3d40.6407812!4d29.9430867!16s%2Fg%2F11gbxg_f95!19sChIJFdv_Mu5CyxQRTwExG2Xh3cs?authuser=0&hl=tr&rclk=1
Çöps Restoran,"Ovacık, D-100 Karayolu No:34, 41100 Başiskele/Kocaeli",0553 900 05 82,,http://cops.eatbu.com/,https://www.google.com/maps/place/Sahil+Kafe/data=!4m7!3m6!1s0x14cb446a54fa7669:0xb893c891324fb1eb!8m2!3d40.7139914!4d29.9074733!16s%2Fg%2F11bycj89s2!19sChIJaXb6VGpEyxQR67FPMpHIk7g?authuser=0&hl=tr&rclk=1
Begonvil Cafe,"Cedit, Sıra Kavaklar Sk. No3, 41900 İzmit/Kocaeli",0536 705 64 26,,N/A,https://www.google.com/maps/place/Sakl%C4%B1+Vadi+Yuvac%C4%B1k/data=!4m7!3m6!1s0x14cb44aac9be8eb3:0x2a8043ef05ed273b!8m2!3d40.679948!4d29.9732003!16s%2Fg%2F1hc4yj3k9!19sChIJs46-yapEyxQROyftBe9DgCo?authuser=0&hl=tr&rclk=1
Domino's Pizza Başiskele,"Barbaros Mah Atatürk Cad N39, 41090 Başiskele/Kocaeli",(0262) 343 28 00,,https://www.dominos.com.tr/subeler/kocaeli/basiskele-40560,https://www.google.com/maps/place/%C3%87%C3%B6ps+Restoran/data=!4m7!3m6!1s0x14cb5158b62990d1:0xe34944984d5ac9a5!8m2!3d40.758029!4d29.9795779!16s%2Fg%2F11fmwsww9s!19sChIJ0ZAptlhRyxQRpclaTZhESeM?authuser=0&hl=tr&rclk=1
Satır Kebap Ciğer İzmit,"Yenişehir, Demokrasi Cd. No:48, 41050 İzmit/Kocaeli",0542 208 48 69,,N/A,https://www.google.com/maps/place/Begonvil+Cafe/data=!4m7!3m6!1s0x14cb4ff761ed89bf:0x9234fe3b272b0026!8m2!3d40.7655842!4d29.9383428!16s%2Fg%2F11fkw8pnlh!19sChIJv4ntYfdPyxQRJgArJzv-NJI?authuser=0&hl=tr&rclk=1
Kardeşler Lokantası,"Sahil, 41090 Başiskele/Kocaeli",(0262) 343 28 71,,N/A,https://www.google.com/maps/place/Domino%27s+Pizza+Ba%C5%9Fiskele/data=!4m7!3m6!1s0x14cb448ace83342f:0xd8153a9496d2e5f7!8m2!3d40.7095521!4d29.9296462!16s%2Fg%2F11cmht5n3b!19sChIJLzSDzopEyxQR9-XSlpQ6Fdg?authuser=0&hl=tr&rclk=1
Mitza park,"Körfez, Liman Cd. No:15 D:15, 41245 Başiskele/Kocaeli",(0262) 343 40 00,,N/A,https://www.google.com/maps/place/Sat%C4%B1r+Kebap+Ci%C4%9Fer+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fb926eef1b9:0x6afa7dc1e62c34ed!8m2!3d40.763217!4d29.9646292!16s%2Fg%2F11s5f1gm67!19sChIJufHuJrlPyxQR7TQs5sF9-mo?authuser=0&hl=tr&rclk=1
Tarif Cağ Kebap,"Mehmet Ali Paşa Mahallesi, Adnan Menderes Blv. No:3, 41050 İzmit/Kocaeli",0530 773 61 06,,N/A,https://www.google.com/maps/place/Karde%C5%9Fler+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb44f6a1848dd9:0x33c306dd8735d809!8m2!3d40.714181!4d29.9322496!16s%2Fg%2F113g0d1fj!19sChIJ2Y2EofZEyxQRCdg1h90GwzM?authuser=0&hl=tr&rclk=1
Lotus Meat,"Yenişehir, Dönmez Sk., 41040 İzmit/Kocaeli",0506 871 49 28,"bootstrap@4.0.0, info@lafloraotel.com",https://lafloraotel.com/restaurant/lotus-1,https://www.google.com/maps/place/Mitza+park/data=!4m7!3m6!1s0x14cb4469ef914bcb:0xb87cdddac92c8a8!8m2!3d40.714397!4d29.9113924!16s%2Fg%2F11byxfzsfd!19sChIJy0uR72lEyxQRqMiSrN3Nhws?authuser=0&hl=tr&rclk=1
Kasap Cemal,"Vezirçiftliği Fakülte Caddesi, Gül Sk. No:82, 41140 Başiskele/Kocaeli",0531 316 83 19,,N/A,https://www.google.com/maps/place/Tarif+Ca%C4%9F+Kebap/data=!4m7!3m6!1s0x14cb4fccaad6dfed:0x6cbf5e003094d3b!8m2!3d40.7637451!4d29.9591348!16s%2Fg%2F11h24rvl8d!19sChIJ7d_WqsxPyxQRO00JA-D1ywY?authuser=0&hl=tr&rclk=1
AYŞEGÜL'ÜN MUTFAĞINDAN EV YEMEKLERİ,"Barbaros Mahallesi Eyüp Sultan Caddesi, Demet Sk. 11/A, 41190 Başiskele/Kocaeli",0505 546 61 81,,https://www.instagram.com/invites/contact/?i=aeyz21rlk1om&utm_content=pd5xghw,https://www.google.com/maps/place/Lotus+Meat/data=!4m7!3m6!1s0x14cb4f1eb6bbb193:0x9badc0bd4cce3c92!8m2!3d40.7658064!4d29.9660805!16s%2Fg%2F11hdjhm653!19sChIJk7G7th5PyxQRkjzOTL3ArZs?authuser=0&hl=tr&rclk=1
Diva,"Körfez mahallesi liman caddesi, Hacı Ramazan Sk., 41030 Başiskele/Kocaeli",0850 888 8841,"bootstrap-icons@1.6.1, divaizmit@hotmail.com",https://divagarden.com/,https://www.google.com/maps/place/Kasap+Cemal/data=!4m7!3m6!1s0x14cb4513c820f9ef:0xf4fa3bbe0fc95c4!8m2!3d40.7411309!4d29.9612706!16s%2Fg%2F11h18gkpzd!19sChIJ7_kgyBNFyxQRxJX84LujTw8?authuser=0&hl=tr&rclk=1
SERVETİYE ALABALIK ÜRETİM RESTORAN KAMP VE PİKNİK ALANI,"Servetiye Cami, köyü, 41190 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/AY%C5%9EEG%C3%9CL%27%C3%9CN+MUTFA%C4%9EINDAN+EV+YEMEKLER%C4%B0/data=!4m7!3m6!1s0x14cb45679816c1cb:0x524016a24e0a53e1!8m2!3d40.7116613!4d29.9272349!16s%2Fg%2F11tjhmfc8z!19sChIJy8EWmGdFyxQR4VMKTqIWQFI?authuser=0&hl=tr&rclk=1
Babylon Breakfast Club,"Cedit, Muzaffer Fidan Sk., 41100 İzmit/Kocaeli",0533 321 04 24,,N/A,https://www.google.com/maps/place/Diva/data=!4m7!3m6!1s0x14cb451e43b28d89:0x3aebb5a86615532!8m2!3d40.7140877!4d29.9146071!16s%2Fg%2F11g0nkb63d!19sChIJiY2yQx5FyxQRMlVhhlq7rgM?authuser=0&hl=tr&rclk=1
Gece dönercisi,"Servetiye Cami, 41090 Başiskele/Kocaeli",,,N/A,https://www.google.com/maps/place/SERVET%C4%B0YE+ALABALIK+%C3%9CRET%C4%B0M+RESTORAN+KAMP+VE+P%C4%B0KN%C4%B0K+ALANI/data=!4m7!3m6!1s0x14cb427db5611b91:0xb2a8f4c0b399e600!8m2!3d40.625675!4d29.9279659!16s%2Fg%2F11c48ph5r6!19sChIJkRthtX1CyxQRAOaZs8D0qLI?authuser=0&hl=tr&rclk=1
MAZİ Plak&Cafe İzmit,"Karabaş, Cebesoy Sk. No: 5/A, 41041 İzmit/Kocaeli",,info@maziplak.com,http://maziplak.com/,https://www.google.com/maps/place/Babylon+Breakfast+Club/data=!4m7!3m6!1s0x14cb4f4b9ccd62cd:0xd6e48e1269e84ca0!8m2!3d40.7656419!4d29.9389958!16s%2Fg%2F11w4y820wn!19sChIJzWLNnEtPyxQRoEzoaRKO5NY?authuser=0&hl=tr&rclk=1
MAZİ Plak&Cafe İzmit,"Karabaş, Cebesoy Sk. No: 5/A, 41041 İzmit/Kocaeli",,info@maziplak.com,http://maziplak.com/,https://www.google.com/maps/place/Gece+d%C3%B6nercisi/data=!4m7!3m6!1s0x14cb43007c0e2187:0xfc8ad1b748b307f8!8m2!3d40.6298368!4d29.950926!16s%2Fg%2F11y59dj3xr!19sChIJhyEOfABDyxQR-AezSLfRivw?authuser=0&hl=tr&rclk=1
Tavacı Recep Usta Kocaeli,"Self Office, Yenişehir, Konak Sk. 19C, 41050 İzmit/Kocaeli",0533 571 75 41,,N/A,https://www.google.com/maps/place/MAZ%C4%B0+Plak%26Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb457e6c9ce47f:0xfbc4ab738ee1204d!8m2!3d40.763357!4d29.9324873!16s%2Fg%2F11g9j4tlx9!19sChIJf-ScbH5FyxQRTSDhjnOrxPs?authuser=0&hl=tr&rclk=1
"Pure Black Coffee, Başiskele Sahil","Sahil, Gün Batımı Sk. No: 9/1, 41090 Başiskele/Kocaeli",0553 248 91 83,"logo-band@3x.png, info@pureblack.coffee, logo-band@3x-705x53.png, logo-band@3x-1030x77.png, logo-band@3x-300x22.png, logo-band@3x-600x45.png, logo-band@3x-768x57.png",https://www.pureblack.coffee/,https://www.google.com/maps/place/Cyclelogy+Coffee/data=!4m7!3m6!1s0x14cb4f04d6792aad:0x547dc73ff84d9fc1!8m2!3d40.7162952!4d29.9264137!16s%2Fg%2F11n2x390b0!19sChIJrSp51gRPyxQRwZ9N-D_HfVQ?authuser=0&hl=tr&rclk=1
Karadeniz Mutfağı,"Seymen, Günaydın Cd. No:2, 41245 Başiskele/Kocaeli",(0262) 343 21 61,,N/A,https://www.google.com/maps/place/Tavac%C4%B1+Recep+Usta+Kocaeli/data=!4m7!3m6!1s0x14cb4fe4d2ec8285:0xfcb02d074f011551!8m2!3d40.7655862!4d29.9665036!16s%2Fg%2F11y63twf6g!19sChIJhYLs0uRPyxQRURUBTwctsPw?authuser=0&hl=tr&rclk=1
Fiskos Lounge Anıtpark,"KENT MERKEZİ ANITPARK, Kadıköy, Vezir Sk. NO:5, 41040 İzmit/Kocaeli",0542 722 12 31,,N/A,"https://www.google.com/maps/place/Pure+Black+Coffee,+Ba%C5%9Fiskele+Sahil/data=!4m7!3m6!1s0x14cb45abb7a3f9f3:0x771597e1a3e674eb!8m2!3d40.716235!4d29.9248671!16s%2Fg%2F11w9w9jmnz!19sChIJ8_mjt6tFyxQR63Tmo-GXFXc?authuser=0&hl=tr&rclk=1"
Hermess Italian,"Körfez, Bekçi Sk. No:20, 41245 Başiskele/Kocaeli",0530 545 11 27,,https://hermessitalian.com/,https://www.google.com/maps/place/Karadeniz+Mutfa%C4%9F%C4%B1/data=!4m7!3m6!1s0x14cb440d208ab56d:0x1a0fac6b872e7cd5!8m2!3d40.7060747!4d29.9033592!16s%2Fg%2F11c2j7ld0s!19sChIJbbWKIA1EyxQR1Xwuh2usDxo?authuser=0&hl=tr&rclk=1
Hermess Italian,"Körfez, Bekçi Sk. No:20, 41245 Başiskele/Kocaeli",0530 545 11 27,,https://hermessitalian.com/,https://www.google.com/maps/place/Fiskos+Lounge+An%C4%B1tpark/data=!4m7!3m6!1s0x14cb4f272f1bc36b:0x1aa6a3831767930e!8m2!3d40.7665634!4d29.9413051!16s%2Fg%2F11rnk0jb9v!19sChIJa8MbLydPyxQRDpNnF4Ojpho?authuser=0&hl=tr&rclk=1
Hermess Italian,"Körfez, Bekçi Sk. No:20, 41245 Başiskele/Kocaeli",0530 545 11 27,,https://hermessitalian.com/,https://www.google.com/maps/place/Hermess+Italian/data=!4m7!3m6!1s0x14cb45aee5fd2657:0xe5e5e77625a69df8!8m2!3d40.7160838!4d29.9222941!16s%2Fg%2F11krp3jbh_!19sChIJVyb95a5FyxQR-J2mJXbn5eU?authuser=0&hl=tr&rclk=1
