Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
ŞATO’s Restaurant,"Cankurtaran, Akbıyık Cd, Cankurtaran, akbıyık Sultanahmet No:33, 34122 Fatih/İstanbul",0533 320 72 86,No Website,,https://www.google.com/maps/place/%C5%9EATO%E2%80%99s+Restaurant/data=!4m7!3m6!1s0x14cab98fcf4e8fcb:0x662ef0273897d668!8m2!3d41.0053594!4d28.9800383!16s%2Fg%2F11pyy8hfj1!19sChIJy49Oz4-5yhQRaNaXOCfwLmY?authuser=0&hl=tr&rclk=1
Hanedan'ı Aras Restaurant & Bistro,"Alemdar, Bestekar Osman Sk. No:8, 34110 Fatih/İstanbul",0532 137 76 34,No Email Found,https://hanedanaras.com/,https://www.google.com/maps/place/Hanedan%27%C4%B1+Aras+Restaurant+%26+Bistro/data=!4m7!3m6!1s0x14cab9a035c5e3b3:0xf3d72b1fbe29d341!8m2!3d41.008453!4d28.974443!16s%2Fg%2F11rkj68rcn!19sChIJs-PFNaC5yhQRQdMpvh8r1_M?authuser=0&hl=tr&rclk=1
Lotiz Lounge & Hookah,"Balabanağa, Vidinli Tevfikpaşa Cd, 34134 Fatih/İstanbul",0533 149 22 72,info@lotipoints.com,https://lotipoints.com/lotiz-lounge,https://www.google.com/maps/place/Lotiz+Lounge+%26+Hookah/data=!4m7!3m6!1s0x14cab90262b8de31:0x5bd03eb603357a6f!8m2!3d41.0117431!4d28.9582327!16s%2Fg%2F11j2_rkrj8!19sChIJMd64YgK5yhQRb3o1A7Y-0Fs?authuser=0&hl=tr&rclk=1
MASSA BİSTRO,"Hacıtahsibey sk alemdar mh no 11 a, Sultanahmet near tramway station İstanbul, 34110 Fatih/İstanbul",0544 580 22 01,hikmetbayram04@gmail.com,https://massa-bistro.com/,https://www.google.com/maps/place/MASSA+B%C4%B0STRO/data=!4m7!3m6!1s0x14cab99611f7b107:0x21e788b319328ed!8m2!3d41.0086201!4d28.9752354!16s%2Fg%2F11bx8gr83c!19sChIJB7H3EZa5yhQR7SiTMYt4HgI?authuser=0&hl=tr&rclk=1
Resto Han Sirkeci,"Hoca Paşa, Darüssade Sk. No:6, 34110 Fatih/İstanbul",0553 702 95 12,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, 6117f2172a744ef3913942830d472a2c@sentry.wixpress.com, restohan34@gmail.com",http://www.restohan.net/,https://www.google.com/maps/place/Resto+Han+Sirkeci/data=!4m7!3m6!1s0x14cab91ce50ce307:0xbb7192a054334421!8m2!3d41.0134654!4d28.9783847!16s%2Fg%2F11mr2w2v09!19sChIJB-MM5Ry5yhQRIUQzVKCScbs?authuser=0&hl=tr&rclk=1
Lale sultan Restaurant,"Küçük Ayasofya, Kadırga Limanı Cd. no:108, 34122 Fatih/İstanbul",0538 684 22 04,No Email Found,https://lalesultanrestaurant.eatbu.com/?lang=tr,https://www.google.com/maps/place/Lale+sultan+Restaurant/data=!4m7!3m6!1s0x14cab9b57c5ebd31:0x5167ede6f51bb9dd!8m2!3d41.0044412!4d28.9713621!16s%2Fg%2F11gy4_g55j!19sChIJMb1efLW5yhQR3bkb9ebtZ1E?authuser=0&hl=tr&rclk=1
EHLİ KEYF CAFE,"Hoca Paşa, hocapasa camii sokak no 7, 34110 Fatih/İstanbul",0535 424 05 15,No Website,,https://www.google.com/maps/place/EHL%C4%B0+KEYF+CAFE/data=!4m7!3m6!1s0x14cac74b578ab59b:0x711555598076d9ad!8m2!3d41.0137906!4d28.9754745!16s%2Fg%2F11dzdk8s4y!19sChIJm7WKV0vHyhQRrdl2gFlVFXE?authuser=0&hl=tr&rclk=1
The Rabbit Hole Coffee Sultanahmet,"Küçük Ayasofya, Şht. Mehmetpaşa Ykş. No:48A, 34122 Fatih/İstanbul",0541 748 11 24,info@caferabbithole.com,https://www.caferabbithole.com/,https://www.google.com/maps/place/The+Rabbit+Hole+Coffee+Sultanahmet/data=!4m7!3m6!1s0x14cab916265e94ad:0x2f5dfbf2ac563e13!8m2!3d41.005!4d28.97164!16s%2Fg%2F11t168c63k!19sChIJrZReJha5yhQREz5WrPL7XS8?authuser=0&hl=tr&rclk=1
Dürbün Cafe,"Hobyar, Yalı Köşkü Cd. No:22 Kat:4, 34112 Fatih/İstanbul",(0212) 514 66 88,rezervasyon@durbuncafe.com,https://www.durbuncafe.com/,https://www.google.com/maps/place/D%C3%BCrb%C3%BCn+Cafe/data=!4m7!3m6!1s0x14cab9ea7877f4bb:0x20e5cf656bd9c9d0!8m2!3d41.0163118!4d28.9760341!16s%2Fg%2F11bbtfdlrl!19sChIJu_R3eOq5yhQR0MnZa2XP5SA?authuser=0&hl=tr&rclk=1
İstanbul sanat cafe,"Kartaltepe, Gençler Cd 12/a, 34145 Bakırköy/İstanbul",(0212) 570 15 70,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+sanat+cafe/data=!4m7!3m6!1s0x14cabdf88973f841:0xcc1f5c4267f26430!8m2!3d40.9809468!4d28.874937!16s%2Fg%2F11h3mqvckv!19sChIJQfhzifi9yhQRMGTyZ0JcH8w?authuser=0&hl=tr&rclk=1
Antik Cafe Gülhane,"Antik Cafe, Alemdar, Güzelsanatlar Sk. NO:15, 34110 Fatih/İstanbul",(0212) 520 47 34,No Website,,https://www.google.com/maps/place/Antik+Cafe+G%C3%BClhane/data=!4m7!3m6!1s0x14cab9fc9dc48b59:0xcc26ffb6033554cf!8m2!3d41.0102959!4d28.978239!16s%2Fg%2F11f6dpzzvs!19sChIJWYvEnfy5yhQRz1Q1A7b_Jsw?authuser=0&hl=tr&rclk=1
The First Ottoman Lounge,"Muhsine Hatun, Samsa Sk. No:4, 34130 Fatih/İstanbul",0553 680 32 13,No Website,,https://www.google.com/maps/place/The+First+Ottoman+Lounge/data=!4m7!3m6!1s0x14cab984cd20d3fd:0xadd9515353002d9a!8m2!3d41.0044338!4d28.9644442!16s%2Fg%2F11fmz1thm2!19sChIJ_dMgzYS5yhQRmi0AU1NR2a0?authuser=0&hl=tr&rclk=1
Galeyan Restaurant,"Alemdar, Ticarethane Sk. No:13/B, 34110 Fatih/İstanbul",(0212) 513 83 90,info@galeyann.com,https://galeyann.com/,https://www.google.com/maps/place/Galeyan+Restaurant/data=!4m7!3m6!1s0x14cab93c0679fab3:0xb9b483fbf38286d3!8m2!3d41.0087126!4d28.9759081!16s%2Fg%2F11r2qwgfc7!19sChIJs_p5Bjy5yhQR04aC8_uDtLk?authuser=0&hl=tr&rclk=1
Suad Restaurant,"Alemdar, Bestekar Osman Sk. no:10, 34110 Fatih/İstanbul",0539 304 96 57,Error Accessing Site,https://suadhanhotel.com/restaurant/,https://www.google.com/maps/place/Suad+Restaurant/data=!4m7!3m6!1s0x14cab941ec45867b:0xd5fad8aa3f3e786a!8m2!3d41.008627!4d28.9745361!16s%2Fg%2F11rv5xfx4w!19sChIJe4ZF7EG5yhQRang-P6rY-tU?authuser=0&hl=tr&rclk=1
Barbecue House,"Hotel Han, Alemdar, Yerebatan Cd. No:19 No:19, 34110 Fatih/İstanbul",(0212) 511 03 61,info@hanhotel.net,http://www.barbecuehouse.net/,https://www.google.com/maps/place/Barbecue+House/data=!4m7!3m6!1s0x14cab9be745e4df9:0x9c4070f6ee4c1c74!8m2!3d41.0092549!4d28.9768227!16s%2Fg%2F1hc4tqc1z!19sChIJ-U1edL65yhQRdBxM7vZwQJw?authuser=0&hl=tr&rclk=1
Hafız Mustafa 1864 Edebiyat Kıraathanesi,"Binbirdirek, Divan Yolu Cd. No:14, 34110 Fatih/İstanbul",(0212) 514 90 68,"online@hafizmustafa.com, info@iyilikkazansin.com",http://online.hafizmustafa.com/en,https://www.google.com/maps/place/Haf%C4%B1z+Mustafa+1864+Edebiyat+K%C4%B1raathanesi/data=!4m7!3m6!1s0x14cab9bdf1f245c1:0x2595cf2e68e673c2!8m2!3d41.0080549!4d28.9766287!16s%2Fg%2F1ptx90zxc!19sChIJwUXy8b25yhQRwnPmaC7PlSU?authuser=0&hl=tr&rclk=1
Doy - Doy Restaurant,"Küçük Ayasofya, Şifa Hamamı Sk. No:13, 34400 Fatih/İstanbul",(0212) 517 15 88,No Website,,https://www.google.com/maps/place/Doy+-+Doy+Restaurant/data=!4m7!3m6!1s0x14cab98f46c506d7:0x621bf37339c86f71!8m2!3d41.0041752!4d28.975287!16s%2Fg%2F1thpz136!19sChIJ1wbFRo-5yhQRcW_IOXPzG2I?authuser=0&hl=tr&rclk=1
F&B Culture,"Bereketzade, Camekan Sk. No:6, 34420 Beyoğlu/İstanbul",0532 275 69 94,No Website,,https://www.google.com/maps/place/F%26B+Culture/data=!4m7!3m6!1s0x14cab9e7a3639331:0x989161ac88d7473e!8m2!3d41.0251647!4d28.9743161!16s%2Fg%2F11f38fjg5f!19sChIJMZNjo-e5yhQRPkfXiKxhkZg?authuser=0&hl=tr&rclk=1
Balkan Lokantası,"No:, Cihannüma, Akmaz Çeşme Sk. No:8, 34353 Beşiktaş/İstanbul",(0212) 327 55 69,No Website,,https://www.google.com/maps/place/Balkan+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cab7a23d949653:0x2ef2617304fea963!8m2!3d41.0435687!4d29.0063479!16s%2Fg%2F11bxdt1lld!19sChIJU5aUPaK3yhQRY6n-BHNh8i4?authuser=0&hl=tr&rclk=1
dubb Ethnic Restoran,"Mimar Mehmetağa Caddesi, Cankurtaran, Amiral Tafdil Sk. No:13, 34122 Fatih/İstanbul",(0212) 517 68 28,c183baa23371454f99f417f6616b724d@sentry.wixpress.com,http://www.dubbethnic.com/,https://www.google.com/maps/place/dubb+Ethnic+Restoran/data=!4m7!3m6!1s0x14cab9bce82e6d09:0x7d48bc9c8d5ae486!8m2!3d41.004341!4d28.979997!16s%2Fg%2F1hc0r_b_2!19sChIJCW0u6Ly5yhQRhuRajZy8SH0?authuser=0&hl=tr&rclk=1
Ziyafet kuzu çevirme İstanbul- restaurant,"Hoca Paşa, Hüdavendigar Cd. No:23A, 34093 Fatih/İstanbul",0530 849 15 45,micah@micahrich.com,http://www.ziyafetkuzucevirme.com/,https://www.google.com/maps/place/Ziyafet+kuzu+%C3%A7evirme+%C4%B0stanbul-+restaurant/data=!4m7!3m6!1s0x14cab9d5c4c6f363:0x7f334615e7106595!8m2!3d41.0136396!4d28.9770231!16s%2Fg%2F11qbfhlgqt!19sChIJY_PGxNW5yhQRlWUQ5xVGM38?authuser=0&hl=tr&rclk=1
Arya Lounge,"Demirtaş, Yüksekler Sk. No:3, 34134 Fatih/İstanbul",0505 099 78 79,info@aryalounge.com,http://www.aryalounge.com/,https://www.google.com/maps/place/Arya+Lounge/data=!4m7!3m6!1s0x14cab9f2af1a6151:0xb449cf020382ae20!8m2!3d41.0166814!4d28.9656746!16s%2Fg%2F11g6nbt40c!19sChIJUWEar_K5yhQRIK6CAwLPSbQ?authuser=0&hl=tr&rclk=1
Marbella Terrace Restaurant,"Küçük Ayasofya, Çayıroğlu Sk. No:32, 34122 Fatih/İstanbul",(0212) 638 09 69,info@marbella.istanbul,https://marbella.istanbul/,https://www.google.com/maps/place/Marbella+Terrace+Restaurant/data=!4m7!3m6!1s0x14cab9985da0aac5:0x946932c72d47781e!8m2!3d41.0026719!4d28.974735!16s%2Fg%2F11clvr2zmy!19sChIJxaqgXZi5yhQRHnhHLccyaZQ?authuser=0&hl=tr&rclk=1
Resto Ethnica,"Old City Hotel giriş, Hocapaşa Mahalesi, Nöbethane Caddesi No:18 Ethnica, 34110 Fatih/İstanbul",0545 226 02 32,No Website,,https://www.google.com/maps/place/Resto+Ethnica/data=!4m7!3m6!1s0x14cab9c491f3df37:0x934bd5903c944e20!8m2!3d41.0141443!4d28.9775685!16s%2Fg%2F11qgtnflhq!19sChIJN9_zkcS5yhQRIE6UPJDVS5M?authuser=0&hl=tr&rclk=1
The han restaurant,"Cankurtaran, Alemdar Cd. No:2, 34110 Fatih/İstanbul",0536 322 02 81,No Website,,https://www.google.com/maps/place/The+han+restaurant/data=!4m7!3m6!1s0x14cab96ea434d7a1:0x4f0670e8fbb45cb4!8m2!3d41.009157!4d28.978679!16s%2Fg%2F11thybbvrv!19sChIJodc0pG65yhQRtFy0--hwBk8?authuser=0&hl=tr&rclk=1
Olive Anatolian Restaurant,"Hoca Paşa, Ebussuud Cd. No:12, 34110 Fatih/İstanbul",(0212) 528 13 47,info@oliverestaurant.net,http://www.oliverestaurant.com/,https://www.google.com/maps/place/Olive+Anatolian+Restaurant/data=!4m7!3m6!1s0x14cab9bf94ab2e5d:0x1039c4ca790ee025!8m2!3d41.0123495!4d28.9776527!16s%2Fg%2F11b6hwlmtm!19sChIJXS6rlL-5yhQRJeAOecrEORA?authuser=0&hl=tr&rclk=1
İstanbul Cafe,"No10 İstanbul cafe, Şirinevler, Mareşal Fevzi Çakmak Cd. No:3, 34000 Bahçelievler/İstanbul",0537 052 34 24,No Website,,https://www.google.com/maps/place/%C4%B0stanbul+Cafe/data=!4m7!3m6!1s0x14caa5f088084487:0x814895d083bc35d8!8m2!3d40.9932542!4d28.8462235!16s%2Fg%2F11j3w8pjrn!19sChIJh0QIiPClyhQR2DW8g9CVSIE?authuser=0&hl=tr&rclk=1
Cafe SİDO- breakfast-sisha,"Katip Mustafa Çelebi, Küçük Parmakkapı Sk. NO:7/A, 34433 Beyoğlu/İstanbul",(0212) 293 64 48,No Website,,https://www.google.com/maps/place/Cafe+S%C4%B0DO-+breakfast-sisha/data=!4m7!3m6!1s0x14cab77cc68df2e9:0xca607876ee199c63!8m2!3d41.0351756!4d28.9826421!16s%2Fg%2F11nfs3bnzg!19sChIJ6fKNxny3yhQRY5wZ7nZ4YMo?authuser=0&hl=tr&rclk=1
Paradise seafood kebap restaurant,"Sultan Ahmet, Akbıyık Cd. No:80, 34093 Fatih/İstanbul",0538 928 32 21,info@sultanahmetparadiserestaurant.com,https://www.sultanahmetparadiserestaurant.com/,https://www.google.com/maps/place/Paradise+seafood+kebap+restaurant/data=!4m7!3m6!1s0x14cab9a05c04c29b:0xb797843a90436b1b!8m2!3d41.004299!4d28.978887!16s%2Fg%2F11qh2j780x!19sChIJm8IEXKC5yhQRG2tDkDqEl7c?authuser=0&hl=tr&rclk=1
Food Palace 1981 Anatolian Restaurant,"Binbirdirek, Peykhane Cd. No: 18, 34122 Fatih/İstanbul",0501 073 55 95,No Email Found,https://foodpalacerestaurant.com/,https://www.google.com/maps/place/Food+Palace+1981+Anatolian+Restaurant/data=!4m7!3m6!1s0x14cab94e9301ed61:0x1565c870bd982fc8!8m2!3d41.0067033!4d28.9724946!16s%2Fg%2F11k3r5b69x!19sChIJYe0Bk065yhQRyC-YvXDIZRU?authuser=0&hl=tr&rclk=1
Las Tapas Restaurant,"Alemdar, Çatalçeşme Sk. No:5, 34110 Fatih/İstanbul",(0212) 526 46 46,info@lastapasrestaurant.com,https://www.lastapasrestaurant.com/,https://www.google.com/maps/place/Las+Tapas+Restaurant/data=!4m7!3m6!1s0x14cab90a6c52dd93:0x49d9655950a293aa!8m2!3d41.008693!4d28.9739591!16s%2Fg%2F11n09ybqmd!19sChIJk91SbAq5yhQRqpOiUFll2Uk?authuser=0&hl=tr&rclk=1
Kubbe-i Aşk,"Süleymaniye, Fetva Ykş. No:3, 34080 Fatih/İstanbul",(0212) 511 22 75,info@kubbeiask.com.tr,https://kubbeiask.com.tr/,https://www.google.com/maps/place/Kubbe-i+A%C5%9Fk/data=!4m7!3m6!1s0x14cab9ed3662ecbf:0x3f80682633215769!8m2!3d41.016529!4d28.9664211!16s%2Fg%2F11bt_jbn88!19sChIJv-xiNu25yhQRaVchMyZogD8?authuser=0&hl=tr&rclk=1
Green Hill Cafe Restaurant,"Binbirdirek, Klodfarer Cd. No:11, 34122 Fatih/İstanbul",0538 662 83 34,greenhillcaferestaurant@gmail.com,http://www.greenhillrestaurant.com/,https://www.google.com/maps/place/Green+Hill+Cafe+Restaurant/data=!4m7!3m6!1s0x14cab9ee12b401c1:0x80832763134019c1!8m2!3d41.0070308!4d28.9732959!16s%2Fg%2F11t6vyrmcx!19sChIJwQG0Eu65yhQRwRlAE2Mng4A?authuser=0&hl=tr&rclk=1
Ararat Terrace Restaurant & Rooftop,"Sultan Ahmet, Torun Sk. no : 3 D:101, 34400 Fatih/İstanbul",0534 299 94 14,No Website,,https://www.google.com/maps/place/Ararat+Terrace+Restaurant+%26+Rooftop/data=!4m7!3m6!1s0x14cab9cfcc2b7d85:0x8297c19c6e474763!8m2!3d41.0051184!4d28.9786091!16s%2Fg%2F11rxmd00z5!19sChIJhX0rzM-5yhQRY0dHbpzBl4I?authuser=0&hl=tr&rclk=1
Türk Ocağı Cafe,"Molla Fenari, 34120 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/T%C3%BCrk+Oca%C4%9F%C4%B1+Cafe/data=!4m7!3m6!1s0x14cab99661eb3a99:0xe30f68d4ff6e546c!8m2!3d41.0087355!4d28.9733321!16s%2Fg%2F11f__839gc!19sChIJmTrrYZa5yhQRbFRu_9RoD-M?authuser=0&hl=tr&rclk=1
Capadocia Restaurant,"Hoca Paşa, Hüdavendigar Cd. No:12, 34110 Fatih/İstanbul",Telefon Yok,webmaps-revolution@yandex-team.ru,https://es.restaurantguru.com/Capadocia-Restaurant-Istanbul/menu,https://www.google.com/maps/place/Capadocia+Restaurant/data=!4m7!3m6!1s0x14cab9bf892ae7c9:0x4b17d7c5a7e14d3d!8m2!3d41.0129644!4d28.9780525!16s%2Fg%2F1hc0w5xb2!19sChIJyecqib-5yhQRPU3hp8XXF0s?authuser=0&hl=tr&rclk=1
Adella Seafood Restaurant,"Hobyar, Hamidiye Cd. No:16, 34112 Fatih/İstanbul",(0212) 527 52 71,info@adellaseafood.com,https://www.adellaseafood.com/,https://www.google.com/maps/place/Adella+Seafood+Restaurant/data=!4m7!3m6!1s0x14cab9932484b2bf:0x46ea25f27a0dbec1!8m2!3d41.015706!4d28.9742831!16s%2Fg%2F11py7rwcff!19sChIJv7KEJJO5yhQRwb4NevIl6kY?authuser=0&hl=tr&rclk=1
Hanzade Terrace Restaurant,"Emin Sinan, Piyer Loti Cd. No:35, 34126 Fatih/İstanbul",0544 546 28 28,No Email Found,http://www.hanzadeterracerestaurant.com/,https://www.google.com/maps/place/Hanzade+Terrace+Restaurant/data=!4m7!3m6!1s0x14cab98439d22c7b:0x52f675a353c76664!8m2!3d41.0065521!4d28.9702276!16s%2Fg%2F11hdchbxfz!19sChIJeyzSOYS5yhQRZGbHU6N19lI?authuser=0&hl=tr&rclk=1
Ziya Baba Türk Mutfağı Slow food & Anatolian Breakfast,"Küçük Ayasofya, Kadırga Limanı Cd. No:136, 34122 Fatih/İstanbul",(0212) 458 07 36,No Website,,https://www.google.com/maps/place/Ziya+Baba+T%C3%BCrk+Mutfa%C4%9F%C4%B1+Slow+food+%26+Anatolian+Breakfast/data=!4m7!3m6!1s0x14cab99997cedfed:0x608b2c9d4caa5168!8m2!3d41.0036753!4d28.9719553!16s%2Fg%2F1tp6ltq9!19sChIJ7d_Ol5m5yhQRaFGqTJ0si2A?authuser=0&hl=tr&rclk=1
Turing Istanbul Kahvehanesi (ADISYON),"Cankurtaran, Dalbastı Sk. No:27, 34122 Fatih/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Turing+Istanbul+Kahvehanesi+%28ADISYON%29/data=!4m7!3m6!1s0x14cab9eb3ce2fb79:0xc867ce4001f7bb7b!8m2!3d41.0063867!4d28.9787354!16s%2Fg%2F11fk8zfbdx!19sChIJefviPOu5yhQRe7v3AUDOZ8g?authuser=0&hl=tr&rclk=1
Galata Art Smyrna Restaurant & Cafe,"Müeyyetzade, Tatar Beyi Sk. No:3, 34425 Beyoğlu/İstanbul",0539 661 52 85,No Email Found,http://galataartsmyrna.com/,https://www.google.com/maps/place/Galata+Art+Smyrna+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x14cab9e7771f0d3d:0xec0f3167274d226d!8m2!3d41.0255995!4d28.9752935!16s%2Fg%2F11f03nxfp1!19sChIJPQ0fd-e5yhQRbSJNJ2cxD-w?authuser=0&hl=tr&rclk=1
Old House Restaurant Terrace,"Cankurtaran, Utangaç Sk. No:23, 34000 Fatih/İstanbul",(0212) 516 66 61,"dd0a55ccb8124b9c9d938e3acf41f8aa@sentry.wixpress.com, 8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, info@oldhousecaferestaurant.com, 8c4075d5481d476e945486754f783364@sentry.io, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, c183baa23371454f99f417f6616b724d@sentry.wixpress.com",http://oldhousecaferestaurant.com/,https://www.google.com/maps/place/Old+House+Restaurant+Terrace/data=!4m7!3m6!1s0x14cab9bc53dfe69b:0xa293a12484317c62!8m2!3d41.0061693!4d28.9793809!16s%2Fg%2F11btxhlmzc!19sChIJm-bfU7y5yhQRYnwxhCShk6I?authuser=0&hl=tr&rclk=1
Cafe Istanbul,"Meşrutiyet, Kevser Sk. no23.a, 34363 Şişli/İstanbul",Telefon Yok,No Website,,https://www.google.com/maps/place/Cafe+Istanbul/data=!4m7!3m6!1s0x14cab70f62f732c7:0x217149b0d7efa04f!8m2!3d41.0555115!4d28.9915916!16s%2Fg%2F11f0l1blmd!19sChIJxzL3Yg-3yhQRT6Dv17BJcSE?authuser=0&hl=tr&rclk=1
Beso Restaurant Bistro,"Ordu caddesi, Mimar Kemalettin, Koca Ragıp paşa CD No:7, 34130 Fatih/İstanbul",0530 669 53 63,info@besorooftop.com,http://www.besorooftop.com/,https://www.google.com/maps/place/Beso+Restaurant+Bistro/data=!4m7!3m6!1s0x14cab9966f712e7b:0x383202b086cc096c!8m2!3d41.0090973!4d28.9594634!16s%2Fg%2F11f157g35j!19sChIJey5xb5a5yhQRbAnMhrACMjg?authuser=0&hl=tr&rclk=1
Dimbil Restaurant,"Küçük Ayasofya, Kadırga Limanı Cd. No:112, 34122 Fatih/İstanbul",0535 592 04 16,No Website,,https://www.google.com/maps/place/Dimbil+Restaurant/data=!4m7!3m6!1s0x14cab9a1d3f23f17:0x23a17c061e6e9d54!8m2!3d41.0043227!4d28.9714664!16s%2Fg%2F11tdmf1hdl!19sChIJFz_y06G5yhQRVJ1uHgZ8oSM?authuser=0&hl=tr&rclk=1
