Restoran Adı,Adres,Telefon,E-posta,Web Sitesi,Link
KOCAELİ SU BÖREĞİ,"KÖRFEZ MAH ŞEHİT HASAN SOK NO 56/A İZMİT/ KOCAELİ, 34100 İZMİT/Kocaeli",(0262) 335 00 75,No Website,,https://www.google.com/maps/place/KOCAEL%C4%B0+SU+B%C3%96RE%C4%9E%C4%B0/data=!4m7!3m6!1s0x14cb4ff4d527d3bf:0x237cc00b8e79c181!8m2!3d40.761939!4d29.950385!16s%2Fg%2F11f01bbjss!19sChIJv9Mn1fRPyxQRgcF5jgvAfCM?authuser=0&hl=tr&rclk=1
Retro Kafe,"Ömerağa, Tahsin Marmara Sk, 41200 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Retro+Kafe/data=!4m7!3m6!1s0x14cb457f116d107b:0xc5393790897be2a9!8m2!3d40.7624916!4d29.9296876!16s%2Fg%2F11f3m9bdw5!19sChIJexBtEX9FyxQRqeJ7iZA3OcU?authuser=0&hl=tr&rclk=1
Neos Cafe Resto,"Körfez, Gazanfer Bilge Blv No:1, 41040 İzmit/Kocaeli",0531 342 52 41,No Website,,https://www.google.com/maps/place/Neos+Cafe+Resto/data=!4m7!3m6!1s0x14cb4f5690d84457:0x6cf4b1a7624d403a!8m2!3d40.7641911!4d29.9405109!16s%2Fg%2F11v4j7kw41!19sChIJV0TYkFZPyxQROkBNYqex9Gw?authuser=0&hl=tr&rclk=1
Şinanay mantı,"Karabaş, Şht. Musa Sk. 13.A, 41040 İzmit/Kocaeli",0505 471 61 72,No Website,,https://www.google.com/maps/place/%C5%9Einanay+mant%C4%B1/data=!4m7!3m6!1s0x14cb4f6f7ab1b381:0x8819b733fbb13299!8m2!3d40.7642233!4d29.9379844!16s%2Fg%2F11qk1jn41v!19sChIJgbOxem9PyxQRmTKx-zO3GYg?authuser=0&hl=tr&rclk=1
Lahmacun Express,"Körfez, Şehit Rafet Karaca Sok. Eren Apt. No:4, 41040 İzmit/Kocaeli (İzmit)",(0262) 325 55 45,No Website,,https://www.google.com/maps/place/Lahmacun+Express/data=!4m7!3m6!1s0x14cb4f888096ab09:0xd84505f5bed9d0e0!8m2!3d40.7651097!4d29.9396126!16s%2Fg%2F1q66xsrg6!19sChIJCauWgIhPyxQR4NDZvvUFRdg?authuser=0&hl=tr&rclk=1
Balıkçı Asiye,"Ömerağa Mah. Şehabettin Bilgisu Cad, Latif Bey Sk. No:18, 41000 İzmit/Kocaeli",(0262) 324 40 60,No Website,,https://www.google.com/maps/place/Bal%C4%B1k%C3%A7%C4%B1+Asiye/data=!4m7!3m6!1s0x14cb451a4f1e4bf9:0x5e21280a9875a7f5!8m2!3d40.7624461!4d29.9268057!16s%2Fg%2F11kkvv41nd!19sChIJ-UseTxpFyxQR9ad1mAooIV4?authuser=0&hl=tr&rclk=1
Bolu Lezzet Lokantası,"Karabaş, Akça Cami Cd., 41040 İzmit/Kocaeli",0531 784 45 88,No Website,,https://www.google.com/maps/place/Bolu+Lezzet+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4f80c16b6d4b:0xa7948f32e930f1e!8m2!3d40.7661174!4d29.9337705!16s%2Fg%2F11ggbd1v2d!19sChIJS21rwYBPyxQRHg-TLvNIeQo?authuser=0&hl=tr&rclk=1
Apaydın Yemek Salonu,"Doğan, Lozan Cd. No:38, 41100 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Apayd%C4%B1n+Yemek+Salonu/data=!4m7!3m6!1s0x14cb460b96d35f55:0x99be567163067ea1!8m2!3d40.7652596!4d29.8767757!16s%2Fg%2F1w0nbkj8!19sChIJVV_TlgtGyxQRoX4GY3FWvpk?authuser=0&hl=tr&rclk=1
Olbion İzmit,"Körfez, Berk Sk. dolphin avm no:1/5, 41040 İzmit/Kocaeli",0552 849 50 87,No Email Found,http://www.instagram.com/_olbion,https://www.google.com/maps/place/Olbion+%C4%B0zmit/data=!4m7!3m6!1s0x14cb4fe8a5132dd1:0x5ee356237a6d3c31!8m2!3d40.7644179!4d29.9391148!16s%2Fg%2F11yc309x7z!19sChIJ0S0TpehPyxQRMTxteiNW414?authuser=0&hl=tr&rclk=1
ÖZKAR İNTERNET CAFE,"Körfez, Şht. Rafet Karacan Blv, 41100 İzmit/Kocaeli",0536 635 11 23,No Website,,https://www.google.com/maps/place/%C3%96ZKAR+%C4%B0NTERNET+CAFE/data=!4m7!3m6!1s0x14cb4f8b5462c1a5:0x762977c66f2f9565!8m2!3d40.765171!4d29.9402541!16s%2Fg%2F11fm5yyzmy!19sChIJpcFiVItPyxQRZZUvb8Z3KXY?authuser=0&hl=tr&rclk=1
Gölbaşı Restaurant,"Hisareyn Mh. Fatih Cd. No:185, Gölcük / Kocaeli, 41663",(0262) 434 48 00,iletisim@golbasirestaurant.net,http://www.golbasirestaurant.net/,https://www.google.com/maps/place/G%C3%B6lba%C5%9F%C4%B1+Restaurant/data=!4m7!3m6!1s0x14cb40cbf7721973:0x5c535b03c9927b83!8m2!3d40.6831817!4d29.8660945!16s%2Fg%2F1hc1l_m9w!19sChIJcxly98tAyxQRg3uSyQNbU1w?authuser=0&hl=tr&rclk=1
KEBO İZMİT,"Körfez, Şht. Rafet Karacan Blv 4A, 41040 İzmit/Kocaeli",0850 259 5231,No Website,,https://www.google.com/maps/place/KEBO+%C4%B0ZM%C4%B0T/data=!4m7!3m6!1s0x14cb4feb2c9d6c15:0x21f78807738b25eb!8m2!3d40.7650777!4d29.9393685!16s%2Fg%2F11wp_8_wd_!19sChIJFWydLOtPyxQR6yWLcweI9yE?authuser=0&hl=tr&rclk=1
KASAPHAN STEAK HOUSE,"Yazlık Yeni, Atilla Han Cd. No:7, 41650 Gölcük/Kocaeli",(0262) 433 24 24,"info@kasaphan.com.tr, info@kasaphan.com",http://www.kasaphan.com.tr/,https://www.google.com/maps/place/KASAPHAN+STEAK+HOUSE/data=!4m7!3m6!1s0x14cb41496f29f14b:0x7b193edf0ba60ae9!8m2!3d40.705283!4d29.862323!16s%2Fg%2F11fxcxgm8h!19sChIJS_Epb0lByxQR6QqmC98-GXs?authuser=0&hl=tr&rclk=1
The Hunger İzmit Symbol Avm,"Ovacık Mahallesi D100 Karayolu Caddesi No: 48 GF Başiskele, 41190 Başiiskele/Kocaeli",0537 569 53 68,thehunger@thehunger.com.tr,https://www.thehunger.com.tr/,https://www.google.com/maps/place/The+Hunger+%C4%B0zmit+Symbol+Avm/data=!4m7!3m6!1s0x14cb51a59095ae37:0x9f1888c27f4cc476!8m2!3d40.7572302!4d29.9791631!16s%2Fg%2F11tj6gh0hw!19sChIJN66VkKVRyxQRdsRMf8KIGJ8?authuser=0&hl=tr&rclk=1
Kocaeli Polis Sosyal Tesisleri,"Leyla Atakan Caddesi, Karabaş, Belde Sk. No:3, 41040 İzmit",0505 318 41 60,No Website,,https://www.google.com/maps/place/Kocaeli+Polis+Sosyal+Tesisleri/data=!4m7!3m6!1s0x14cb457dc589e993:0x9afc64033ef24fd4!8m2!3d40.7624835!4d29.9342702!16s%2Fg%2F11f4qy_k2v!19sChIJk-mJxX1FyxQR1E_yPgNk_Jo?authuser=0&hl=tr&rclk=1
Maçka İşkembe,"Yenişehir, Demokrasi Cd. No:74, 41050 İzmit/Kocaeli",(0262) 313 00 11,info@macka.com.tr,http://www.macka.com.tr/,https://www.google.com/maps/place/Ma%C3%A7ka+%C4%B0%C5%9Fkembe/data=!4m7!3m6!1s0x14cb4ff07dc91143:0x9af16d88cbc1dcf8!8m2!3d40.763416!4d29.962055!16s%2Fg%2F1q66xsn89!19sChIJQxHJffBPyxQR-NzBy4ht8Zo?authuser=0&hl=tr&rclk=1
"Loco Lounge & Hookah - İzmit Nargile, Maç","Duo Life Residence Symbol AVM Arkası, Ovacık, Kavakçılık Sok No:31/D, 41300 Başiskele/Kocaeli",0536 706 58 07,info@locolounge.com.tr,http://www.locolounge.com.tr/,"https://www.google.com/maps/place/Loco+Lounge+%26+Hookah+-+%C4%B0zmit+Nargile,+Ma%C3%A7/data=!4m7!3m6!1s0x14cb4f57181a2e71:0x1036ea09ee36c1ed!8m2!3d40.7555281!4d29.9775218!16s%2Fg%2F11s1l6kb2k!19sChIJcS4aGFdPyxQR7cE27gnqNhA?authuser=0&hl=tr&rclk=1"
MEG Yemek,"Ömerağa, Alemdar Cd. No:14, 41300 İzmit/Kocaeli",(0262) 332 11 42,No Website,,https://www.google.com/maps/place/MEG+Yemek/data=!4m7!3m6!1s0x14cb457f6e0663bf:0x2d0a8763c90704dc!8m2!3d40.7627473!4d29.9288415!16s%2Fg%2F11cm0j7r6x!19sChIJv2MGbn9FyxQR3AQHyWOHCi0?authuser=0&hl=tr&rclk=1
Maide Kafe & Restoran & Düğün Salonu,"Sekapark 2.Etap, Serdar, Güneş Cd., 41100 İzmit/Kocaeli",0536 313 33 11,musterihizmetleri@antikkapi.com.tr,http://www.antikkapi.com.tr/,https://www.google.com/maps/place/Maide+Kafe+%26+Restoran+%26+D%C3%BC%C4%9F%C3%BCn+Salonu/data=!4m7!3m6!1s0x14cb454254fa935b:0xf04d8cacb6e27f40!8m2!3d40.7599655!4d29.8909353!16s%2Fg%2F11cs5y2pg5!19sChIJW5P6VEJFyxQRQH_itqyMTfA?authuser=0&hl=tr&rclk=1
Karum kahve Kocaeli,"Karadenizliler, Kullar Cad. No:379, 41190 Başiskele/Kocaeli",0554 514 54 94,No Website,,https://www.google.com/maps/place/Karum+kahve+Kocaeli/data=!4m7!3m6!1s0x14cb451836491dd1:0x3869c6646e79a6ec!8m2!3d40.751493!4d29.9658016!16s%2Fg%2F11l6m8d002!19sChIJ0R1JNhhFyxQR7KZ5bmTGaTg?authuser=0&hl=tr&rclk=1
Seka Pilavcısı Yürüyüş Yolu,"Karabaş, Cengiz Topel Cd. NO:26-D D:E, 41040 İzmit/Kocaeli",(0262) 322 58 58,busrakosesoy@gmail.com,https://sekapilavcisi.com/,https://www.google.com/maps/place/Seka+Pilavc%C4%B1s%C4%B1+Y%C3%BCr%C3%BCy%C3%BC%C5%9F+Yolu/data=!4m7!3m6!1s0x14cb4f879feb1999:0x4933351683ae91f0!8m2!3d40.7646185!4d29.9366906!16s%2Fg%2F11c1xjm759!19sChIJmRnrn4dPyxQR8JGugxY1M0k?authuser=0&hl=tr&rclk=1
Mahmut Usta Künefe ve Baklava Salonları,"Körfez, Atatürk Blv. No:24, 41040 İzmit/Kocaeli",(0262) 321 07 02,info@mahmutustatatlilari.com,https://mahmutustatatlilari.com/,https://www.google.com/maps/place/Mahmut+Usta+K%C3%BCnefe+ve+Baklava+Salonlar%C4%B1/data=!4m7!3m6!1s0x14cb4f888c2a026b:0x4b55d5784040ef9d!8m2!3d40.7651954!4d29.9404705!16s%2Fg%2F113f0rwt8!19sChIJawIqjIhPyxQRne9AQHjVVUs?authuser=0&hl=tr&rclk=1
Acar Lokanta,"Sanayi, 1. Cd., 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Acar+Lokanta/data=!4m7!3m6!1s0x14cb45697581f407:0xf8fcfabd159cbe02!8m2!3d40.7475278!4d29.9480401!16s%2Fg%2F11h3mv_lpq!19sChIJB_SBdWlFyxQRAr6cFb36_Pg?authuser=0&hl=tr&rclk=1
Katmışlar Yemek Hizmetleri,"Cedit, Turan Güneş Cd. No:28, 41300 İzmit/Kocaeli",(0262) 322 09 62,No Website,,https://www.google.com/maps/place/Katm%C4%B1%C5%9Flar+Yemek+Hizmetleri/data=!4m7!3m6!1s0x14cb4f868a2a979f:0x7aca06f51d4ee460!8m2!3d40.7675579!4d29.936964!16s%2Fg%2F1v6p1m8m!19sChIJn5cqioZPyxQRYOROHfUGyno?authuser=0&hl=tr&rclk=1
Kocaeli Pide Kebap,"Cedit, Atatürk Blv. No:13, 41300 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Kocaeli+Pide+Kebap/data=!4m7!3m6!1s0x14cb4f862a1c8055:0x7c5198fce2aea019!8m2!3d40.7655712!4d29.9394165!16s%2Fg%2F113gd7zr4!19sChIJVYAcKoZPyxQRGaCu4vyYUXw?authuser=0&hl=tr&rclk=1
"Pure Black Coffee, Kent Meydanı","Karabaş, Şahabettin Bilgisu Cd. Ankara Apt No:2/A, 41100 İzmit/Kocaeli",0536 375 63 93,"logo-band@3x-705x53.png, logo-band@3x-768x57.png, logo-band@3x-600x45.png, logo-band@3x-1030x77.png, logo-band@3x.png, logo-band@3x-300x22.png, info@pureblack.coffee",http://www.pureblack.coffee/,"https://www.google.com/maps/place/Pure+Black+Coffee,+Kent+Meydan%C4%B1/data=!4m7!3m6!1s0x14cb455df7a91cb7:0xbc79e69e6b45be4f!8m2!3d40.7630258!4d29.9331017!16s%2Fg%2F11pf8h6clw!19sChIJtxyp911FyxQRT75Fa57mebw?authuser=0&hl=tr&rclk=1"
Nosta&Mira Cafe,"D:No, Paşadağ, 41190 Başiskele/Kocaeli",0530 371 88 93,No Email Found,http://nostamiracafe.eatbu.com/,https://www.google.com/maps/place/Nosta%26Mira+Cafe/data=!4m7!3m6!1s0x14cb5bd366231f2b:0x46f007f3f389faf!8m2!3d40.7068666!4d29.9746859!16s%2Fg%2F11gj_k2mcd!19sChIJKx8jZtNbyxQRr584P38AbwQ?authuser=0&hl=tr&rclk=1
Taşra Kahve,"Karabaş, Ulugazi Sk. No:18, 41040 İzmit/Kocaeli",Telefon Yok,iletisim@yakalamac.com.tr,https://www.instagram.com/tasrakahve/,https://www.google.com/maps/place/Ta%C5%9Fra+Kahve/data=!4m7!3m6!1s0x14cb4f80836b274f:0x81ecf4a7e26cd369!8m2!3d40.7652635!4d29.9312922!16s%2Fg%2F11hbk4h926!19sChIJTydrg4BPyxQRadNs4qf07IE?authuser=0&hl=tr&rclk=1
Route 41 Cafe Bistro,"Ömerağa, Cemil Karakadılar Cd. Pk:41040, 41001 İzmit/Kocaeli",0542 692 74 54,No Website,,https://www.google.com/maps/place/Route+41+Cafe+Bistro/data=!4m7!3m6!1s0x14cb4509ad146f91:0x890e4da5d602c40c!8m2!3d40.7630984!4d29.9295171!16s%2Fg%2F11fk14mdc5!19sChIJkW8UrQlFyxQRDMQC1qVNDok?authuser=0&hl=tr&rclk=1
Rodopi Kahve,"Karabaş, Cumhuriyet Cd. No:188/B, 41050 İzmit/Kocaeli",(0262) 322 22 24,No Email Found,http://www.rodopikahve.com/,https://www.google.com/maps/place/Rodopi+Kahve/data=!4m7!3m6!1s0x14cb4fe501f4f879:0xa71789bf6f0703a3!8m2!3d40.7642418!4d29.9340553!16s%2Fg%2F11c1pgbb9q!19sChIJefj0AeVPyxQRowMHb7-JF6c?authuser=0&hl=tr&rclk=1
Kuzgun Cafe,"Karabaş, Şahabettin Bilgisu Cd. No:20, 41040 İzmit/Kocaeli",0533 938 55 41,No Email Found,https://kuzguncafe.eatbu.com/,https://www.google.com/maps/place/Kuzgun+Cafe/data=!4m7!3m6!1s0x14cb45d6a6bfc8d5:0xb85e84a7cbfc5bcd!8m2!3d40.7627341!4d29.9320588!16s%2Fg%2F11h3vpqvpm!19sChIJ1ci_ptZFyxQRzVv8y6eEXrg?authuser=0&hl=tr&rclk=1
Mercury Coffee&Cake,"Karabaş, Asım Efendi Sk. No:16/A, 41040 İzmit/Kocaeli",0531 353 89 67,iletisim@yakalamac.com.tr,https://mercury.mulayim.app/,https://www.google.com/maps/place/Mercury+Coffee%26Cake/data=!4m7!3m6!1s0x14cb4fa681b02ad3:0x4d983a41b2a86263!8m2!3d40.7637528!4d29.9361786!16s%2Fg%2F11qg3zqwf0!19sChIJ0yqwgaZPyxQRY2KoskE6mE0?authuser=0&hl=tr&rclk=1
King's Landing Coffee,"Çelik Apt. No :10/B, Karabaş, Şahabettin Bilgisu Cd., 41040 İzmit/Kocaeli",0532 494 53 90,button_icon_saveribbon@2x-d809e5af932a66d1725c40dfddcc2855.png,http://kingslandingcoffee.co/,https://www.google.com/maps/place/King%27s+Landing+Coffee/data=!4m7!3m6!1s0x14cb457e653f3827:0x4c7e58bbc6cb2556!8m2!3d40.7629725!4d29.9327816!16s%2Fg%2F11c6tsk_mr!19sChIJJzg_ZX5FyxQRViXLxrtYfkw?authuser=0&hl=tr&rclk=1
Burger Yiyelim,"Karabaş, Hürriyet Cd. No: 175/1, 41040 İzmit/Kocaeli",(0262) 321 33 34,No Email Found,https://www.burgeryiyelim.com/,https://www.google.com/maps/place/Burger+Yiyelim/data=!4m7!3m6!1s0x14cb4f600c3dfe9d:0x4ffcb2cc8f3b71c8!8m2!3d40.7646198!4d29.9340748!16s%2Fg%2F11qg34sv8p!19sChIJnf49DGBPyxQRyHE7j8yy_E8?authuser=0&hl=tr&rclk=1
Benzin Cafe İzmit,"Ekşi İş Merkezi, Karabaş, Belde Sk. D:1, 41000 İzmit/Kocaeli",(0262) 331 00 68,webmaps-revolution@yandex-team.ru,https://www.facebook.com/benzincafeizmit,https://www.google.com/maps/place/Benzin+Cafe+%C4%B0zmit/data=!4m7!3m6!1s0x14cb457e7f433085:0xbc2940750e927e21!8m2!3d40.762706!4d29.9346307!16s%2Fg%2F11b77fk739!19sChIJhTBDf35FyxQRIX6SDnVAKbw?authuser=0&hl=tr&rclk=1
Hünkar Et Lokantası,"M. Alipaşa, Adnan Menderes Blv. No:113, 41050 İzmit/Kocaeli",(0262) 325 86 86,No Website,,https://www.google.com/maps/place/H%C3%BCnkar+Et+Lokantas%C4%B1/data=!4m7!3m6!1s0x14cb4fec7bf86da3:0xd45884201cb87ae8!8m2!3d40.7721602!4d29.9541817!16s%2Fg%2F11c56_xswn!19sChIJo234e-xPyxQR6Hq4HCCEWNQ?authuser=0&hl=tr&rclk=1
Kasap Cemal,"Vezirçiftliği Fakülte Caddesi, Gül Sk. No:82, 41140 Başiskele/Kocaeli",0531 316 83 19,No Website,,https://www.google.com/maps/place/Kasap+Cemal/data=!4m7!3m6!1s0x14cb4513c820f9ef:0xf4fa3bbe0fc95c4!8m2!3d40.7411309!4d29.9612706!16s%2Fg%2F11h18gkpzd!19sChIJ7_kgyBNFyxQRxJX84LujTw8?authuser=0&hl=tr&rclk=1
Sülo Babanın Yeri,"6, Karabaş, Hafız Binbaşı Cd., 41040 İzmit/Kocaeli",(0262) 322 70 55,No Website,,https://www.google.com/maps/place/S%C3%BClo+Baban%C4%B1n+Yeri/data=!4m7!3m6!1s0x14cb4f87c440c2e9:0xa454337c5a6e1ce1!8m2!3d40.764637!4d29.9383751!16s%2Fg%2F1tt95xfm!19sChIJ6cJAxIdPyxQR4RxuWnwzVKQ?authuser=0&hl=tr&rclk=1
Pati Kafe,"Kemalpaşa, Şahabettin Bilgisu Cd. No:133/a, 41200 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Pati+Kafe/data=!4m7!3m6!1s0x14cb4583db79f42f:0x315f0cdabbc6ec4f!8m2!3d40.7619721!4d29.9240366!16s%2Fg%2F11dxlbmyts!19sChIJL_R524NFyxQRT-zGu9oMXzE?authuser=0&hl=tr&rclk=1
AYŞEGÜL'ÜN MUTFAĞINDAN EV YEMEKLERİ,"Barbaros Mahallesi Eyüp Sultan Caddesi, Demet Sk. 11/A, 41190 Başiskele/Kocaeli",0505 546 61 81,info@getir.com,https://www.instagram.com/invites/contact/?i=aeyz21rlk1om&utm_content=pd5xghw,https://www.google.com/maps/place/AY%C5%9EEG%C3%9CL%27%C3%9CN+MUTFA%C4%9EINDAN+EV+YEMEKLER%C4%B0/data=!4m7!3m6!1s0x14cb45679816c1cb:0x524016a24e0a53e1!8m2!3d40.7116613!4d29.9272349!16s%2Fg%2F11tjhmfc8z!19sChIJy8EWmGdFyxQR4VMKTqIWQFI?authuser=0&hl=tr&rclk=1
Lux mundi,"Karabaş, Cengiz Topel Cd. No:36, 41040 İzmit/Kocaeli",0545 603 23 87,No Website,,https://www.google.com/maps/place/Lux+mundi/data=!4m7!3m6!1s0x14cb4f3699e34255:0x28e61ed7dee3aa44!8m2!3d40.7647148!4d29.9374182!16s%2Fg%2F11wr2v4p6k!19sChIJVULjmTZPyxQRRKrj3tce5ig?authuser=0&hl=tr&rclk=1
BY UNLU BÖREK BAKLAVA,"Mehmetalipaşa Mah, Demokrasi Cd. No:81, 41050 İzmit/Kocaeli",0549 311 71 70,No Website,,https://www.google.com/maps/place/BY+UNLU+B%C3%96REK+BAKLAVA/data=!4m7!3m6!1s0x14cb4ff055555555:0x95fee16efa43be2f!8m2!3d40.7634629!4d29.9583148!16s%2Fg%2F11f24x3fjv!19sChIJVVVVVfBPyxQRL75D-m7h_pU?authuser=0&hl=tr&rclk=1
ACW COFFEE & TEA,"Karabaş, Rauf Orbay Sk. No:4/F, 41040 İzmit/Kocaeli",0530 516 09 82,No Website,,https://www.google.com/maps/place/ACW+COFFEE+%26+TEA/data=!4m7!3m6!1s0x14cb45e607f6846d:0x53c0f748786863d3!8m2!3d40.7637045!4d29.9329456!16s%2Fg%2F11q91mvnl8!19sChIJbYT2B-ZFyxQR02NoeEj3wFM?authuser=0&hl=tr&rclk=1
Sahan Yemek,"Sanayi, Fırat Sk. NO:8, 41040 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Sahan+Yemek/data=!4m7!3m6!1s0x14cb4542dfad9fc3:0x21dad840ee734c46!8m2!3d40.7485816!4d29.9535919!16s%2Fg%2F1td1091z!19sChIJw5-t30JFyxQRRkxz7kDY2iE?authuser=0&hl=tr&rclk=1
Odun Cafe Restaurant,"Karabaş, Şht. Musa Sk., 41001 İzmit/Kocaeli",0546 574 00 19,No Website,,https://www.google.com/maps/place/Odun+Cafe+Restaurant/data=!4m7!3m6!1s0x14cb4f9f47c8a2af:0x30b9eb2819a27ff1!8m2!3d40.7645773!4d29.9378167!16s%2Fg%2F11vcnbc_0w!19sChIJr6LIR59PyxQR8X-iGSjruTA?authuser=0&hl=tr&rclk=1
Bağ Evi Restorant,"Tüysüzler, Altun Sk. No:61, 41100 İzmit/Kocaeli",Telefon Yok,No Website,,https://www.google.com/maps/place/Ba%C4%9F+Evi+Restorant/data=!4m7!3m6!1s0x14cb4f6ff4fbf9d9:0x244686c7b155c331!8m2!3d40.7792436!4d29.9148645!16s%2Fg%2F11g7nths44!19sChIJ2fn79G9PyxQRMcNVsceGRiQ?authuser=0&hl=tr&rclk=1
BİLGEM CAFE,"Cedit, Atatürk Blv. no:1/2, 41300 İzmit/Kocaeli",(0262) 322 60 70,No Website,,https://www.google.com/maps/place/B%C4%B0LGEM+CAFE/data=!4m7!3m6!1s0x14cb4f87b07141c5:0x2268589fecb9555f!8m2!3d40.7651303!4d29.9358146!16s%2Fg%2F11dxkxl8jx!19sChIJxUFxsIdPyxQRX1W57J9YaCI?authuser=0&hl=tr&rclk=1
Antep Sofrası,"Kadıköy, Bağdat Cd. No:40, 41050 İzmit/Kocaeli",0543 193 41 27,No Website,,https://www.google.com/maps/place/Antep+Sofras%C4%B1/data=!4m7!3m6!1s0x14cb4f14e355d953:0x46f7420f823920d6!8m2!3d40.7682132!4d29.94446!16s%2Fg%2F11hzjdcl4h!19sChIJU9lV4xRPyxQR1iA5gg9C90Y?authuser=0&hl=tr&rclk=1
Gua Coffee Company İzmit,"Alikahya Fatih, Horasan Cd. no:20, 41000 İzmit/Kocaeli",0539 420 36 60,iletisim@yakalamac.com.tr,https://guacoffeecompany.com/,https://www.google.com/maps/place/Gua+Coffee+Company+%C4%B0zmit/data=!4m7!3m6!1s0x14cb5150ab86153d:0xa6971fd05257dcd3!8m2!3d40.7737117!4d29.979057!16s%2Fg%2F11vz28prf6!19sChIJPRWGq1BRyxQR09xXUtAfl6Y?authuser=0&hl=tr&rclk=1
Pizza V Yahyakaptan,"Yahyakaptan, Şht. Ergün Köncü Sk. NO:29/1, 41050 İzmit/Kocaeli",(0262) 311 31 00,No Email Found,https://www.v.pizza/,https://www.google.com/maps/place/Pizza+V+Yahyakaptan/data=!4m7!3m6!1s0x14cb4fd7cca338fd:0x5992b699cbf0db6d!8m2!3d40.7696691!4d29.9690847!16s%2Fg%2F11n0097nh9!19sChIJ_TijzNdPyxQRbdvwy5m2klk?authuser=0&hl=tr&rclk=1
Fidan Kebap,"Ömerağa, Pertev Paşa Cd. No:27 D:B, 41100 İzmit/Kocaeli",(0262) 322 58 29,No Website,,https://www.google.com/maps/place/Fidan+Kebap/data=!4m7!3m6!1s0x14cb457fadc8651f:0x7a2832007bc8c2c8!8m2!3d40.7636464!4d29.9303864!16s%2Fg%2F113drxpdh!19sChIJH2XIrX9FyxQRyMLIewAyKHo?authuser=0&hl=tr&rclk=1
MOUNTAIN COFFEE COMPANY,"Karabaş, Şahabettin Bilgisu Cd. No:12, 41040 İzmit/Kocaeli",0532 390 95 05,iletisim@yakalamac.com.tr,http://mountaincoffeecompany.com/,https://www.google.com/maps/place/MOUNTAIN+COFFEE+COMPANY/data=!4m7!3m6!1s0x14cb45e88e3759db:0x5d0cb096a7a3baa3!8m2!3d40.7629115!4d29.9325341!16s%2Fg%2F11smkks245!19sChIJ21k3juhFyxQRo7qjp5awDF0?authuser=0&hl=tr&rclk=1
Kavuret Kebap Ciğer Salonu,"Yenişehir Mahallesi Gazi Mustafa Kemal Bulvarı No:122 D:1d, 41050 İzmit",(0262) 311 17 13,No Website,,https://www.google.com/maps/place/Kavuret+Kebap+Ci%C4%9Fer+Salonu/data=!4m7!3m6!1s0x14cb4fef83cc14ef:0xc2149b32a34085db!8m2!3d40.7676456!4d29.9620444!16s%2Fg%2F11bzrgtlxr!19sChIJ7xTMg-9PyxQR24VAozKbFMI?authuser=0&hl=tr&rclk=1
FA MENÜ,"Kadıköy, Hayır Sevenler Sk. No:21, 41050, 41100 İzmit/Kocaeli",0539 512 32 01,No Website,,https://www.google.com/maps/place/FA+MEN%C3%9C/data=!4m7!3m6!1s0x14cb4f10b7c1ec49:0xe1d7981919700cb!8m2!3d40.767199!4d29.942002!16s%2Fg%2F11qm0dsj8g!19sChIJSezBtxBPyxQRywCXkYF5HQ4?authuser=0&hl=tr&rclk=1
Eminoğlu Döner,"Ömerağa, İstiklal Cd. no:118, 41300 İzmit/Kocaeli",(0262) 333 00 56,No Website,,https://www.google.com/maps/place/Emino%C4%9Flu+D%C3%B6ner/data=!4m7!3m6!1s0x14cb457f87d1b933:0x3e8c24f089e85f24!8m2!3d40.7641787!4d29.9279216!16s%2Fg%2F11gdknp1yn!19sChIJM7nRh39FyxQRJF_oifAkjD4?authuser=0&hl=tr&rclk=1
Şelale Park Cafe,"Kemalpaşa, Saray Ykş. Sk. No:4, 41200 İzmit/Kocaeli",0534 668 08 13,button_icon_saveribbon@2x-d809e5af932a66d1725c40dfddcc2855.png,https://instagram.com/cafe.selale.park,https://www.google.com/maps/place/%C5%9Eelale+Park+Cafe/data=!4m7!3m6!1s0x14cb45b38f8c31ff:0x4cbe89e1f9ec1965!8m2!3d40.7628949!4d29.9193643!16s%2Fg%2F11h_5wc4g7!19sChIJ_zGMj7NFyxQRZRns-eGJvkw?authuser=0&hl=tr&rclk=1
Bİ EVCE FAL CAFE ‍ ️ ️,"Erenler Mah. Gazanfer bilge Bulvarı 20 K/L İzmit, Santral ışıklar PASAPORT PİZZA üstü, 41040 Merkez/Kocaeli",0530 601 60 61,webmaps-revolution@yandex-team.ru,http://www.evce41.tr.gg/,https://www.google.com/maps/place/B%C4%B0+EVCE+FAL+CAFE+%E2%80%8D+%EF%B8%8F+%EF%B8%8F/data=!4m7!3m6!1s0x14cb4f877eacb183:0xf0b4a2e8321c9461!8m2!3d40.7691876!4d29.9403113!16s%2Fg%2F1td8090t!19sChIJg7GsfodPyxQRYZQcMuiitPA?authuser=0&hl=tr&rclk=1
